"","X.version","X.timestamp","city"
"16196",5,1786,"Manchester"
"16197",2,1909,"Manchester"
"16198",5,2169,"Manchester"
"16199",3,682,"Manchester"
"16200",2,2158,"Manchester"
"16201",3,2156,"Manchester"
"16202",2,2107,"Manchester"
"16203",4,1479,"Manchester"
"16204",2,1130,"Manchester"
"16205",3,1130,"Manchester"
"16206",2,1130,"Manchester"
"16207",2,1130,"Manchester"
"16208",3,2312,"Manchester"
"16209",4,1480,"Manchester"
"16210",3,1443,"Manchester"
"16211",3,1464,"Manchester"
"16212",4,1516,"Manchester"
"16213",3,1451,"Manchester"
"16214",4,1045,"Manchester"
"16215",2,2310,"Manchester"
"16216",3,1443,"Manchester"
"16217",2,984,"Manchester"
"16218",3,1077,"Manchester"
"16219",3,642,"Manchester"
"16220",1,2396,"Manchester"
"16221",5,485,"Manchester"
"16222",2,1030,"Manchester"
"16223",4,540,"Manchester"
"16224",2,1130,"Manchester"
"16225",2,1130,"Manchester"
"16226",2,2392,"Manchester"
"16227",1,2392,"Manchester"
"16228",1,2392,"Manchester"
"16229",3,1382,"Manchester"
"16230",3,1382,"Manchester"
"16231",2,460,"Manchester"
"16232",2,734,"Manchester"
"16233",3,2391,"Manchester"
"16234",2,2391,"Manchester"
"16235",2,2391,"Manchester"
"16236",2,2391,"Manchester"
"16237",1,2390,"Manchester"
"16238",1,2390,"Manchester"
"16239",2,2388,"Manchester"
"16240",2,1925,"Manchester"
"16241",1,2387,"Manchester"
"16242",1,2387,"Manchester"
"16243",2,2387,"Manchester"
"16244",3,1056,"Manchester"
"16245",5,1635,"Manchester"
"16246",5,1276,"Manchester"
"16247",2,2120,"Manchester"
"16248",2,1351,"Manchester"
"16249",3,2131,"Manchester"
"16250",7,1340,"Manchester"
"16251",3,1709,"Manchester"
"16252",2,1854,"Manchester"
"16253",2,1854,"Manchester"
"16254",4,1709,"Manchester"
"16255",4,1709,"Manchester"
"16256",2,275,"Manchester"
"16257",3,1587,"Manchester"
"16258",3,1587,"Manchester"
"16259",2,2377,"Manchester"
"16260",1,2380,"Manchester"
"16261",1,2380,"Manchester"
"16262",1,2380,"Manchester"
"16263",2,2377,"Manchester"
"16264",2,2377,"Manchester"
"16265",2,2374,"Manchester"
"16266",2,2374,"Manchester"
"16267",1,2380,"Manchester"
"16268",2,2377,"Manchester"
"16269",2,2377,"Manchester"
"16270",2,798,"Manchester"
"16271",2,2377,"Manchester"
"16272",2,2377,"Manchester"
"16273",2,2377,"Manchester"
"16274",2,2377,"Manchester"
"16275",2,2377,"Manchester"
"16276",2,2377,"Manchester"
"16277",2,2377,"Manchester"
"16278",2,2377,"Manchester"
"16279",2,2377,"Manchester"
"16280",2,2377,"Manchester"
"16281",2,2377,"Manchester"
"16282",1,2378,"Manchester"
"16283",4,1345,"Manchester"
"16284",2,549,"Manchester"
"16285",1,2377,"Manchester"
"16286",1,2377,"Manchester"
"16287",2,549,"Manchester"
"16288",1,2377,"Manchester"
"16289",1,2377,"Manchester"
"16290",1,2377,"Manchester"
"16291",1,2377,"Manchester"
"16292",1,2377,"Manchester"
"16293",1,2377,"Manchester"
"16294",1,2377,"Manchester"
"16295",1,2377,"Manchester"
"16296",1,2377,"Manchester"
"16297",1,2377,"Manchester"
"16298",1,2377,"Manchester"
"16299",1,2377,"Manchester"
"16300",1,2377,"Manchester"
"16301",1,2377,"Manchester"
"16302",1,2377,"Manchester"
"16303",1,2377,"Manchester"
"16304",1,2377,"Manchester"
"16305",1,2377,"Manchester"
"16306",2,549,"Manchester"
"16307",1,2377,"Manchester"
"16308",1,2377,"Manchester"
"16309",1,2377,"Manchester"
"16310",1,2377,"Manchester"
"16311",1,2377,"Manchester"
"16312",1,2377,"Manchester"
"16313",1,2377,"Manchester"
"16314",2,549,"Manchester"
"16315",1,2377,"Manchester"
"16316",1,2377,"Manchester"
"16317",1,2377,"Manchester"
"16318",1,2377,"Manchester"
"16319",1,2377,"Manchester"
"16320",1,2377,"Manchester"
"16321",1,2377,"Manchester"
"16322",1,2377,"Manchester"
"16323",1,2377,"Manchester"
"16324",1,2377,"Manchester"
"16325",1,2377,"Manchester"
"16326",1,2377,"Manchester"
"16327",2,549,"Manchester"
"16328",1,2377,"Manchester"
"16329",1,2377,"Manchester"
"16330",1,2377,"Manchester"
"16331",1,2377,"Manchester"
"16332",1,2377,"Manchester"
"16333",1,2377,"Manchester"
"16334",1,2377,"Manchester"
"16335",1,2377,"Manchester"
"16336",1,2377,"Manchester"
"16337",1,2377,"Manchester"
"16338",1,2377,"Manchester"
"16339",1,2377,"Manchester"
"16340",1,2377,"Manchester"
"16341",1,2377,"Manchester"
"16342",1,2377,"Manchester"
"16343",1,2377,"Manchester"
"16344",1,2377,"Manchester"
"16345",1,2377,"Manchester"
"16346",1,2377,"Manchester"
"16347",1,2377,"Manchester"
"16348",1,2377,"Manchester"
"16349",1,2377,"Manchester"
"16350",1,2377,"Manchester"
"16351",1,2377,"Manchester"
"16352",1,2377,"Manchester"
"16353",1,2377,"Manchester"
"16354",1,2377,"Manchester"
"16355",1,2377,"Manchester"
"16356",1,2377,"Manchester"
"16357",1,2377,"Manchester"
"16358",1,2377,"Manchester"
"16359",1,2377,"Manchester"
"16360",1,2377,"Manchester"
"16361",1,2377,"Manchester"
"16362",1,2377,"Manchester"
"16363",2,2375,"Manchester"
"16364",8,511,"Manchester"
"16365",1,2374,"Manchester"
"16366",1,2372,"Manchester"
"16367",1,2372,"Manchester"
"16368",4,2372,"Manchester"
"16369",1,2372,"Manchester"
"16370",1,2372,"Manchester"
"16371",1,2372,"Manchester"
"16372",1,2372,"Manchester"
"16373",2,2331,"Manchester"
"16374",1,2372,"Manchester"
"16375",1,2372,"Manchester"
"16376",1,2372,"Manchester"
"16377",1,2372,"Manchester"
"16378",3,2331,"Manchester"
"16379",1,2372,"Manchester"
"16380",2,549,"Manchester"
"16381",3,1341,"Manchester"
"16382",1,2369,"Manchester"
"16383",1,2369,"Manchester"
"16384",4,1191,"Manchester"
"16385",3,1858,"Manchester"
"16386",2,1858,"Manchester"
"16387",2,26,"Manchester"
"16388",2,26,"Manchester"
"16389",1,2368,"Manchester"
"16390",1,2368,"Manchester"
"16391",1,2368,"Manchester"
"16392",2,26,"Manchester"
"16393",2,547,"Manchester"
"16394",2,1617,"Manchester"
"16395",1,2365,"Manchester"
"16396",1,2365,"Manchester"
"16397",2,549,"Manchester"
"16398",1,2365,"Manchester"
"16399",2,2352,"Manchester"
"16400",1,2365,"Manchester"
"16401",1,2365,"Manchester"
"16402",1,2365,"Manchester"
"16403",1,2365,"Manchester"
"16404",1,2365,"Manchester"
"16405",1,2365,"Manchester"
"16406",1,2364,"Manchester"
"16407",1,2362,"Manchester"
"16408",1,2361,"Manchester"
"16409",2,691,"Manchester"
"16410",1,2360,"Manchester"
"16411",2,2360,"Manchester"
"16412",3,839,"Manchester"
"16413",2,1945,"Manchester"
"16414",3,187,"Manchester"
"16415",1,2356,"Manchester"
"16416",2,1855,"Manchester"
"16417",2,1855,"Manchester"
"16418",1,2355,"Manchester"
"16419",1,2352,"Manchester"
"16420",1,2352,"Manchester"
"16421",3,2348,"Manchester"
"16422",1,2352,"Manchester"
"16423",1,2352,"Manchester"
"16424",2,549,"Manchester"
"16425",1,2352,"Manchester"
"16426",1,2352,"Manchester"
"16427",1,2352,"Manchester"
"16428",1,2352,"Manchester"
"16429",2,549,"Manchester"
"16430",1,2352,"Manchester"
"16431",1,2351,"Manchester"
"16432",1,2351,"Manchester"
"16433",1,2351,"Manchester"
"16434",1,2351,"Manchester"
"16435",1,2351,"Manchester"
"16436",1,2351,"Manchester"
"16437",1,2351,"Manchester"
"16438",1,2351,"Manchester"
"16439",1,2351,"Manchester"
"16440",1,2351,"Manchester"
"16441",3,642,"Manchester"
"16442",1,2350,"Manchester"
"16443",1,2350,"Manchester"
"16444",1,2350,"Manchester"
"16445",2,2347,"Manchester"
"16446",1,2350,"Manchester"
"16447",2,1626,"Manchester"
"16448",2,2337,"Manchester"
"16449",1,2348,"Manchester"
"16450",1,2348,"Manchester"
"16451",1,2348,"Manchester"
"16452",1,2348,"Manchester"
"16453",2,549,"Manchester"
"16454",2,2337,"Manchester"
"16455",2,549,"Manchester"
"16456",1,2345,"Manchester"
"16457",1,2345,"Manchester"
"16458",1,2345,"Manchester"
"16459",1,2345,"Manchester"
"16460",1,2343,"Manchester"
"16461",1,2343,"Manchester"
"16462",2,1724,"Manchester"
"16463",4,1210,"Manchester"
"16464",2,1655,"Manchester"
"16465",4,894,"Manchester"
"16466",1,2339,"Manchester"
"16467",2,1704,"Manchester"
"16468",1,2337,"Manchester"
"16469",1,2337,"Manchester"
"16470",1,2337,"Manchester"
"16471",1,2337,"Manchester"
"16472",1,2337,"Manchester"
"16473",1,2337,"Manchester"
"16474",2,1054,"Manchester"
"16475",1,2337,"Manchester"
"16476",2,1054,"Manchester"
"16477",1,2337,"Manchester"
"16478",1,2337,"Manchester"
"16479",1,2337,"Manchester"
"16480",1,2337,"Manchester"
"16481",1,2337,"Manchester"
"16482",1,2337,"Manchester"
"16483",1,2337,"Manchester"
"16484",1,2337,"Manchester"
"16485",2,1054,"Manchester"
"16486",1,2337,"Manchester"
"16487",1,2337,"Manchester"
"16488",1,2337,"Manchester"
"16489",1,2337,"Manchester"
"16490",1,2337,"Manchester"
"16491",1,2337,"Manchester"
"16492",1,2336,"Manchester"
"16493",1,2336,"Manchester"
"16494",1,2336,"Manchester"
"16495",1,2336,"Manchester"
"16496",1,2336,"Manchester"
"16497",1,2336,"Manchester"
"16498",1,2336,"Manchester"
"16499",2,549,"Manchester"
"16500",1,2331,"Manchester"
"16501",1,2331,"Manchester"
"16502",1,2331,"Manchester"
"16503",1,2331,"Manchester"
"16504",1,2331,"Manchester"
"16505",1,2331,"Manchester"
"16506",1,2331,"Manchester"
"16507",1,2331,"Manchester"
"16508",1,2331,"Manchester"
"16509",1,2331,"Manchester"
"16510",1,2331,"Manchester"
"16511",1,2331,"Manchester"
"16512",1,2331,"Manchester"
"16513",1,2331,"Manchester"
"16514",1,2331,"Manchester"
"16515",2,549,"Manchester"
"16516",1,2331,"Manchester"
"16517",1,2331,"Manchester"
"16518",2,917,"Manchester"
"16519",1,2329,"Manchester"
"16520",1,2329,"Manchester"
"16521",1,2329,"Manchester"
"16522",1,2329,"Manchester"
"16523",1,2328,"Manchester"
"16524",3,681,"Manchester"
"16525",2,1715,"Manchester"
"16526",2,1307,"Manchester"
"16527",1,2325,"Manchester"
"16528",3,869,"Manchester"
"16529",3,571,"Manchester"
"16530",3,571,"Manchester"
"16531",4,482,"Manchester"
"16532",4,482,"Manchester"
"16533",3,482,"Manchester"
"16534",1,2312,"Manchester"
"16535",3,571,"Manchester"
"16536",3,482,"Manchester"
"16537",1,2312,"Manchester"
"16538",4,571,"Manchester"
"16539",6,1324,"Manchester"
"16540",2,2312,"Manchester"
"16541",1,2312,"Manchester"
"16542",2,2312,"Manchester"
"16543",1,2312,"Manchester"
"16544",2,1867,"Manchester"
"16545",2,1855,"Manchester"
"16546",1,2312,"Manchester"
"16547",3,933,"Manchester"
"16548",2,1641,"Manchester"
"16549",4,760,"Manchester"
"16550",2,1795,"Manchester"
"16551",4,1516,"Manchester"
"16552",1,2310,"Manchester"
"16553",1,2310,"Manchester"
"16554",1,2310,"Manchester"
"16555",2,1861,"Manchester"
"16556",2,1861,"Manchester"
"16557",2,1868,"Manchester"
"16558",2,165,"Manchester"
"16559",1,2300,"Manchester"
"16560",1,2300,"Manchester"
"16561",2,1962,"Manchester"
"16562",2,1504,"Manchester"
"16563",1,2284,"Manchester"
"16564",7,68,"Manchester"
"16565",3,888,"Manchester"
"16566",2,2100,"Manchester"
"16567",2,1817,"Manchester"
"16568",2,2100,"Manchester"
"16569",1,2282,"Manchester"
"16570",3,796,"Manchester"
"16571",1,2282,"Manchester"
"16572",1,2282,"Manchester"
"16573",2,1086,"Manchester"
"16574",2,1817,"Manchester"
"16575",3,796,"Manchester"
"16576",1,2282,"Manchester"
"16577",2,1817,"Manchester"
"16578",2,1902,"Manchester"
"16579",1,2282,"Manchester"
"16580",2,2282,"Manchester"
"16581",5,1051,"Manchester"
"16582",2,2128,"Manchester"
"16583",8,276,"Manchester"
"16584",1,2274,"Manchester"
"16585",2,2168,"Manchester"
"16586",4,1180,"Manchester"
"16587",1,2269,"Manchester"
"16588",1,2269,"Manchester"
"16589",1,2269,"Manchester"
"16590",1,2268,"Manchester"
"16591",1,2268,"Manchester"
"16592",2,923,"Manchester"
"16593",3,922,"Manchester"
"16594",1,2268,"Manchester"
"16595",1,2268,"Manchester"
"16596",3,1669,"Manchester"
"16597",3,696,"Manchester"
"16598",2,615,"Manchester"
"16599",1,2268,"Manchester"
"16600",2,526,"Manchester"
"16601",2,931,"Manchester"
"16602",2,525,"Manchester"
"16603",2,526,"Manchester"
"16604",2,525,"Manchester"
"16605",2,525,"Manchester"
"16606",2,526,"Manchester"
"16607",1,2268,"Manchester"
"16608",1,2268,"Manchester"
"16609",1,2268,"Manchester"
"16610",1,2268,"Manchester"
"16611",1,2268,"Manchester"
"16612",2,1669,"Manchester"
"16613",2,1669,"Manchester"
"16614",1,2268,"Manchester"
"16615",2,615,"Manchester"
"16616",3,1652,"Manchester"
"16617",1,2266,"Manchester"
"16618",1,2266,"Manchester"
"16619",1,2266,"Manchester"
"16620",2,1669,"Manchester"
"16621",3,597,"Manchester"
"16622",2,1648,"Manchester"
"16623",1,2265,"Manchester"
"16624",1,2265,"Manchester"
"16625",3,1869,"Manchester"
"16626",1,2265,"Manchester"
"16627",1,2265,"Manchester"
"16628",1,2265,"Manchester"
"16629",1,2265,"Manchester"
"16630",1,2265,"Manchester"
"16631",2,1070,"Manchester"
"16632",1,2265,"Manchester"
"16633",1,2264,"Manchester"
"16634",1,2264,"Manchester"
"16635",1,2264,"Manchester"
"16636",3,2261,"Manchester"
"16637",1,2260,"Manchester"
"16638",1,2260,"Manchester"
"16639",3,1587,"Manchester"
"16640",4,1587,"Manchester"
"16641",4,739,"Manchester"
"16642",5,237,"Manchester"
"16643",4,739,"Manchester"
"16644",4,739,"Manchester"
"16645",3,1587,"Manchester"
"16646",4,1587,"Manchester"
"16647",4,739,"Manchester"
"16648",3,1587,"Manchester"
"16649",4,1587,"Manchester"
"16650",4,739,"Manchester"
"16651",4,739,"Manchester"
"16652",4,739,"Manchester"
"16653",4,739,"Manchester"
"16654",4,739,"Manchester"
"16655",4,739,"Manchester"
"16656",4,739,"Manchester"
"16657",4,241,"Manchester"
"16658",4,241,"Manchester"
"16659",7,1171,"Manchester"
"16660",2,1747,"Manchester"
"16661",1,2253,"Manchester"
"16662",1,2253,"Manchester"
"16663",1,2253,"Manchester"
"16664",2,174,"Manchester"
"16665",2,174,"Manchester"
"16666",2,174,"Manchester"
"16667",2,174,"Manchester"
"16668",1,2247,"Manchester"
"16669",2,621,"Manchester"
"16670",4,1110,"Manchester"
"16671",3,1105,"Manchester"
"16672",4,63,"Manchester"
"16673",2,725,"Manchester"
"16674",1,2237,"Manchester"
"16675",1,2237,"Manchester"
"16676",1,2237,"Manchester"
"16677",1,2237,"Manchester"
"16678",1,2237,"Manchester"
"16679",1,2237,"Manchester"
"16680",1,2237,"Manchester"
"16681",1,2237,"Manchester"
"16682",2,2051,"Manchester"
"16683",1,2230,"Manchester"
"16684",2,1382,"Manchester"
"16685",3,1382,"Manchester"
"16686",2,1513,"Manchester"
"16687",2,980,"Manchester"
"16688",2,1516,"Manchester"
"16689",3,1516,"Manchester"
"16690",2,1516,"Manchester"
"16691",1,2212,"Manchester"
"16692",1,2210,"Manchester"
"16693",1,2210,"Manchester"
"16694",1,2210,"Manchester"
"16695",1,2201,"Manchester"
"16696",1,2201,"Manchester"
"16697",1,2201,"Manchester"
"16698",1,2201,"Manchester"
"16699",1,2185,"Manchester"
"16700",1,2185,"Manchester"
"16701",2,549,"Manchester"
"16702",1,2184,"Manchester"
"16703",2,549,"Manchester"
"16704",2,549,"Manchester"
"16705",2,2084,"Manchester"
"16706",1,2184,"Manchester"
"16707",1,2184,"Manchester"
"16708",1,2184,"Manchester"
"16709",1,2184,"Manchester"
"16710",1,2184,"Manchester"
"16711",1,2184,"Manchester"
"16712",1,2183,"Manchester"
"16713",1,2178,"Manchester"
"16714",1,2178,"Manchester"
"16715",1,2178,"Manchester"
"16716",2,1734,"Manchester"
"16717",1,2178,"Manchester"
"16718",1,2177,"Manchester"
"16719",1,2177,"Manchester"
"16720",1,2177,"Manchester"
"16721",1,2177,"Manchester"
"16722",1,2177,"Manchester"
"16723",1,2177,"Manchester"
"16724",1,2177,"Manchester"
"16725",2,763,"Manchester"
"16726",1,2177,"Manchester"
"16727",1,2177,"Manchester"
"16728",1,2177,"Manchester"
"16729",1,2177,"Manchester"
"16730",1,2177,"Manchester"
"16731",1,2175,"Manchester"
"16732",2,1999,"Manchester"
"16733",1,2174,"Manchester"
"16734",1,2174,"Manchester"
"16735",2,549,"Manchester"
"16736",1,2173,"Manchester"
"16737",1,2172,"Manchester"
"16738",1,2172,"Manchester"
"16739",2,1725,"Manchester"
"16740",1,2168,"Manchester"
"16741",1,2168,"Manchester"
"16742",2,549,"Manchester"
"16743",2,1003,"Manchester"
"16744",1,2168,"Manchester"
"16745",1,2168,"Manchester"
"16746",2,644,"Manchester"
"16747",2,549,"Manchester"
"16748",1,2168,"Manchester"
"16749",1,2167,"Manchester"
"16750",1,2166,"Manchester"
"16751",1,2166,"Manchester"
"16752",1,2166,"Manchester"
"16753",1,2166,"Manchester"
"16754",1,2166,"Manchester"
"16755",2,549,"Manchester"
"16756",1,2166,"Manchester"
"16757",2,549,"Manchester"
"16758",1,2166,"Manchester"
"16759",4,549,"Manchester"
"16760",1,2166,"Manchester"
"16761",3,1191,"Manchester"
"16762",2,2165,"Manchester"
"16763",4,2161,"Manchester"
"16764",2,2165,"Manchester"
"16765",2,2165,"Manchester"
"16766",2,1257,"Manchester"
"16767",2,2165,"Manchester"
"16768",1,2165,"Manchester"
"16769",1,2165,"Manchester"
"16770",1,2165,"Manchester"
"16771",1,2165,"Manchester"
"16772",2,2069,"Manchester"
"16773",4,284,"Manchester"
"16774",1,2161,"Manchester"
"16775",2,984,"Manchester"
"16776",4,1176,"Manchester"
"16777",1,2158,"Manchester"
"16778",1,2158,"Manchester"
"16779",2,1631,"Manchester"
"16780",2,1631,"Manchester"
"16781",1,2157,"Manchester"
"16782",2,549,"Manchester"
"16783",1,2157,"Manchester"
"16784",1,2157,"Manchester"
"16785",1,2157,"Manchester"
"16786",2,549,"Manchester"
"16787",1,2157,"Manchester"
"16788",1,2157,"Manchester"
"16789",2,1236,"Manchester"
"16790",3,1330,"Manchester"
"16791",3,1330,"Manchester"
"16792",4,1355,"Manchester"
"16793",1,2154,"Manchester"
"16794",1,2154,"Manchester"
"16795",1,2153,"Manchester"
"16796",3,614,"Manchester"
"16797",2,264,"Manchester"
"16798",1,2149,"Manchester"
"16799",1,2149,"Manchester"
"16800",1,2149,"Manchester"
"16801",1,2146,"Manchester"
"16802",1,2146,"Manchester"
"16803",3,568,"Manchester"
"16804",3,1047,"Manchester"
"16805",1,2141,"Manchester"
"16806",1,2141,"Manchester"
"16807",1,2141,"Manchester"
"16808",1,2141,"Manchester"
"16809",1,2140,"Manchester"
"16810",2,2134,"Manchester"
"16811",1,2139,"Manchester"
"16812",1,2137,"Manchester"
"16813",1,2137,"Manchester"
"16814",2,2134,"Manchester"
"16815",1,2137,"Manchester"
"16816",1,2137,"Manchester"
"16817",2,2135,"Manchester"
"16818",1,2136,"Manchester"
"16819",2,489,"Manchester"
"16820",2,489,"Manchester"
"16821",1,2135,"Manchester"
"16822",1,2135,"Manchester"
"16823",1,2135,"Manchester"
"16824",1,2135,"Manchester"
"16825",2,194,"Manchester"
"16826",2,611,"Manchester"
"16827",2,549,"Manchester"
"16828",1,2135,"Manchester"
"16829",2,549,"Manchester"
"16830",3,194,"Manchester"
"16831",3,117,"Manchester"
"16832",1,2135,"Manchester"
"16833",1,2135,"Manchester"
"16834",2,549,"Manchester"
"16835",1,2134,"Manchester"
"16836",2,611,"Manchester"
"16837",1,2134,"Manchester"
"16838",1,2134,"Manchester"
"16839",1,2134,"Manchester"
"16840",1,2134,"Manchester"
"16841",1,2134,"Manchester"
"16842",1,2134,"Manchester"
"16843",2,549,"Manchester"
"16844",1,2134,"Manchester"
"16845",1,2134,"Manchester"
"16846",1,2134,"Manchester"
"16847",1,2134,"Manchester"
"16848",3,1123,"Manchester"
"16849",3,1293,"Manchester"
"16850",5,1101,"Manchester"
"16851",3,1101,"Manchester"
"16852",1,2132,"Manchester"
"16853",4,751,"Manchester"
"16854",2,1902,"Manchester"
"16855",1,2130,"Manchester"
"16856",1,2130,"Manchester"
"16857",1,2130,"Manchester"
"16858",1,2130,"Manchester"
"16859",1,2130,"Manchester"
"16860",1,2130,"Manchester"
"16861",3,256,"Manchester"
"16862",1,2128,"Manchester"
"16863",1,2128,"Manchester"
"16864",1,2128,"Manchester"
"16865",1,2128,"Manchester"
"16866",1,2127,"Manchester"
"16867",3,683,"Manchester"
"16868",3,1869,"Manchester"
"16869",6,4,"Manchester"
"16870",2,1867,"Manchester"
"16871",1,2123,"Manchester"
"16872",2,1867,"Manchester"
"16873",3,1104,"Manchester"
"16874",4,1869,"Manchester"
"16875",2,1642,"Manchester"
"16876",1,2122,"Manchester"
"16877",1,2121,"Manchester"
"16878",1,2121,"Manchester"
"16879",1,2121,"Manchester"
"16880",1,2120,"Manchester"
"16881",1,2119,"Manchester"
"16882",1,2119,"Manchester"
"16883",1,2119,"Manchester"
"16884",2,549,"Manchester"
"16885",1,2117,"Manchester"
"16886",1,2117,"Manchester"
"16887",2,62,"Manchester"
"16888",1,2117,"Manchester"
"16889",2,1582,"Manchester"
"16890",2,1030,"Manchester"
"16891",1,2113,"Manchester"
"16892",1,2111,"Manchester"
"16893",1,2111,"Manchester"
"16894",1,2107,"Manchester"
"16895",3,25,"Manchester"
"16896",2,2106,"Manchester"
"16897",1,2106,"Manchester"
"16898",1,2106,"Manchester"
"16899",1,2106,"Manchester"
"16900",4,1587,"Manchester"
"16901",4,1587,"Manchester"
"16902",4,1587,"Manchester"
"16903",2,2106,"Manchester"
"16904",2,549,"Manchester"
"16905",1,2106,"Manchester"
"16906",1,2106,"Manchester"
"16907",1,2106,"Manchester"
"16908",1,2106,"Manchester"
"16909",1,2106,"Manchester"
"16910",2,2106,"Manchester"
"16911",2,2106,"Manchester"
"16912",2,1858,"Manchester"
"16913",1,2106,"Manchester"
"16914",1,2106,"Manchester"
"16915",2,549,"Manchester"
"16916",1,2106,"Manchester"
"16917",1,2106,"Manchester"
"16918",2,1180,"Manchester"
"16919",1,2103,"Manchester"
"16920",2,1867,"Manchester"
"16921",2,2102,"Manchester"
"16922",2,1785,"Manchester"
"16923",2,1785,"Manchester"
"16924",2,1785,"Manchester"
"16925",2,1785,"Manchester"
"16926",2,1859,"Manchester"
"16927",2,1859,"Manchester"
"16928",2,1859,"Manchester"
"16929",1,2085,"Manchester"
"16930",4,736,"Manchester"
"16931",4,850,"Manchester"
"16932",2,1913,"Manchester"
"16933",2,2036,"Manchester"
"16934",2,2080,"Manchester"
"16935",1,2080,"Manchester"
"16936",1,2079,"Manchester"
"16937",1,2078,"Manchester"
"16938",4,540,"Manchester"
"16939",3,1294,"Manchester"
"16940",3,422,"Manchester"
"16941",1,2069,"Manchester"
"16942",1,2069,"Manchester"
"16943",2,1419,"Manchester"
"16944",3,1410,"Manchester"
"16945",2,1420,"Manchester"
"16946",2,1420,"Manchester"
"16947",1,2060,"Manchester"
"16948",1,2058,"Manchester"
"16949",1,2058,"Manchester"
"16950",1,2058,"Manchester"
"16951",1,2058,"Manchester"
"16952",2,2057,"Manchester"
"16953",1,2051,"Manchester"
"16954",1,2051,"Manchester"
"16955",1,2051,"Manchester"
"16956",3,1869,"Manchester"
"16957",2,2049,"Manchester"
"16958",2,2049,"Manchester"
"16959",2,2050,"Manchester"
"16960",2,2049,"Manchester"
"16961",2,2040,"Manchester"
"16962",2,2040,"Manchester"
"16963",1,2050,"Manchester"
"16964",1,2050,"Manchester"
"16965",1,2050,"Manchester"
"16966",1,2050,"Manchester"
"16967",1,2050,"Manchester"
"16968",1,2050,"Manchester"
"16969",1,2050,"Manchester"
"16970",1,2050,"Manchester"
"16971",1,2050,"Manchester"
"16972",1,2050,"Manchester"
"16973",1,2050,"Manchester"
"16974",1,2050,"Manchester"
"16975",1,2050,"Manchester"
"16976",1,2050,"Manchester"
"16977",1,2050,"Manchester"
"16978",2,2049,"Manchester"
"16979",1,2049,"Manchester"
"16980",1,2049,"Manchester"
"16981",2,631,"Manchester"
"16982",1,2046,"Manchester"
"16983",1,2046,"Manchester"
"16984",1,2044,"Manchester"
"16985",1,2044,"Manchester"
"16986",2,1293,"Manchester"
"16987",2,1293,"Manchester"
"16988",1,2044,"Manchester"
"16989",1,2044,"Manchester"
"16990",2,1749,"Manchester"
"16991",2,1854,"Manchester"
"16992",2,1854,"Manchester"
"16993",2,1854,"Manchester"
"16994",2,1854,"Manchester"
"16995",1,2039,"Manchester"
"16996",1,2039,"Manchester"
"16997",1,2039,"Manchester"
"16998",2,652,"Manchester"
"16999",1,2037,"Manchester"
"17000",1,2037,"Manchester"
"17001",1,2037,"Manchester"
"17002",1,2037,"Manchester"
"17003",3,1063,"Manchester"
"17004",1,2037,"Manchester"
"17005",2,278,"Manchester"
"17006",2,278,"Manchester"
"17007",2,2036,"Manchester"
"17008",3,665,"Manchester"
"17009",2,914,"Manchester"
"17010",2,1735,"Manchester"
"17011",1,2034,"Manchester"
"17012",1,2034,"Manchester"
"17013",1,2034,"Manchester"
"17014",1,2034,"Manchester"
"17015",1,2034,"Manchester"
"17016",1,2033,"Manchester"
"17017",1,2033,"Manchester"
"17018",1,2033,"Manchester"
"17019",1,2033,"Manchester"
"17020",1,2033,"Manchester"
"17021",1,2032,"Manchester"
"17022",1,2027,"Manchester"
"17023",1,2024,"Manchester"
"17024",2,23,"Manchester"
"17025",3,19,"Manchester"
"17026",3,1411,"Manchester"
"17027",3,1587,"Manchester"
"17028",3,1340,"Manchester"
"17029",2,829,"Manchester"
"17030",1,2011,"Manchester"
"17031",3,611,"Manchester"
"17032",2,1649,"Manchester"
"17033",1,2005,"Manchester"
"17034",1,2004,"Manchester"
"17035",1,2004,"Manchester"
"17036",1,2004,"Manchester"
"17037",1,2004,"Manchester"
"17038",1,2004,"Manchester"
"17039",1,2004,"Manchester"
"17040",1,2004,"Manchester"
"17041",3,1003,"Manchester"
"17042",1,2004,"Manchester"
"17043",3,1869,"Manchester"
"17044",1,2003,"Manchester"
"17045",2,549,"Manchester"
"17046",2,265,"Manchester"
"17047",1,2001,"Manchester"
"17048",1,2001,"Manchester"
"17049",1,2001,"Manchester"
"17050",1,2001,"Manchester"
"17051",1,2001,"Manchester"
"17052",1,1999,"Manchester"
"17053",4,434,"Manchester"
"17054",4,434,"Manchester"
"17055",3,1128,"Manchester"
"17056",1,1991,"Manchester"
"17057",1,1990,"Manchester"
"17058",3,1587,"Manchester"
"17059",1,1989,"Manchester"
"17060",2,985,"Manchester"
"17061",5,497,"Manchester"
"17062",1,1989,"Manchester"
"17063",1,1988,"Manchester"
"17064",1,1988,"Manchester"
"17065",1,1987,"Manchester"
"17066",2,1279,"Manchester"
"17067",1,1987,"Manchester"
"17068",1,1987,"Manchester"
"17069",1,1987,"Manchester"
"17070",1,1987,"Manchester"
"17071",1,1987,"Manchester"
"17072",1,1987,"Manchester"
"17073",2,1538,"Manchester"
"17074",1,1987,"Manchester"
"17075",1,1987,"Manchester"
"17076",1,1987,"Manchester"
"17077",1,1986,"Manchester"
"17078",1,1986,"Manchester"
